,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2599,0.4,Good,E,SI1,63.5,58.0,4.65,4.67,2.96,824.4182632237266
2600,0.9,Premium,I,SI1,60.9,56.0,6.26,6.21,3.8,3069.6006357288393
2601,0.78,Good,E,SI2,63.7,54.0,5.82,5.77,3.69,2331.2674038447976
2602,1.12,Premium,F,SI2,60.5,59.0,6.73,6.79,4.09,5013.225330287573
2603,0.4,Premium,E,SI1,60.8,62.0,4.76,4.72,2.88,878.2972514768458
2604,0.51,Very Good,J,SI1,62.6,59.0,5.06,5.1,3.18,939.0130465950899
2605,1.01,Fair,E,SI2,67.6,57.0,6.21,6.11,4.18,4098.644701832249
2606,0.52,Ideal,E,VS2,61.7,55.0,5.16,5.21,3.2,1715.7881108387896
2607,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,1117.689729268388
2608,1.05,Premium,G,SI2,60.1,60.0,6.58,6.66,3.98,4222.7256935997475
2609,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,14140.001145166889
2610,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,2702.669752661767
2611,0.64,Premium,D,VS2,60.9,59.0,5.6,5.63,3.42,2593.60014674051
2612,1.22,Premium,I,SI1,62.1,58.0,6.89,6.8,4.25,5359.108675785753
2613,1.32,Very Good,H,SI1,62.4,58.0,7.02,7.09,4.4,6573.892081752995
2614,2.2,Premium,I,SI2,63.0,59.0,8.22,8.19,5.17,14541.111241251308
2615,1.0,Ideal,G,VS2,62.6,57.0,6.47,6.4,4.03,5369.507742112129
2616,0.54,Premium,H,VS1,61.9,56.0,5.29,5.24,3.26,1698.647126708134
2617,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,15595.898842696988
2618,1.13,Very Good,H,SI2,62.5,62.0,6.59,6.66,4.14,4474.880572137845
2619,0.62,Premium,F,SI2,61.7,60.0,5.48,5.45,3.37,1616.834702562071
2620,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,3000.503157783951
2621,0.38,Ideal,D,VS2,61.8,56.0,4.65,4.67,2.88,1048.311644798027
2622,0.4,Very Good,D,SI1,63.1,57.0,4.73,4.69,2.97,891.9923558386353
2623,0.61,Premium,D,VS1,62.4,57.0,5.46,5.44,3.4,2845.2066012169935
2624,1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,7793.019019471584
2625,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,7057.57400770022
2626,1.01,Fair,E,SI2,60.0,60.0,6.48,6.38,3.86,4098.644701832249
2627,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,2696.5875330709914
2628,1.53,Ideal,H,SI1,62.3,57.0,7.41,7.36,4.6,9172.20859227657
2629,0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,3547.9011420514043
2630,0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,652.8012518969531
2631,0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,2767.1014310972905
2632,0.84,Good,G,VS2,63.6,59.0,5.89,5.94,3.76,3517.4837851047814
2633,0.75,Ideal,E,SI1,61.4,57.0,5.82,5.87,3.59,2816.4975658566
2634,0.42,Premium,H,VS1,61.7,59.0,4.76,4.83,2.96,1066.5735825711995
2635,0.94,Premium,E,SI2,62.4,58.0,6.26,6.33,3.93,3959.386099878349
2636,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,3445.5812913966715
2637,0.3,Premium,E,VS2,62.4,59.0,4.3,4.26,2.67,616.4887177288704
2638,0.41,Very Good,E,SI2,63.3,56.0,4.73,4.69,2.98,754.466343771353
2639,0.43,Ideal,D,VS2,61.3,55.0,4.84,4.88,2.98,1311.0905612758809
2640,2.24,Premium,I,SI2,61.9,58.0,8.29,8.36,5.15,15029.064290306262
2641,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,3627.8929850198424
2642,1.12,Very Good,E,SI2,60.9,63.0,6.59,6.65,4.03,5261.374677538579
2643,0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,628.3149453727551
2644,0.3,Premium,G,VS1,62.5,55.0,4.32,4.25,2.68,619.7904677401789
2645,0.7,Ideal,G,VS1,61.4,57.0,5.7,5.73,3.51,3182.098900289474
2646,1.0,Premium,F,SI1,59.7,60.0,6.48,6.51,3.88,4772.209844995354
2647,0.43,Ideal,D,VS2,61.8,56.0,4.81,4.83,2.98,1311.0905612758809
2648,1.01,Ideal,H,SI1,62.4,53.0,6.42,6.47,4.02,4363.286453395718
2649,0.71,Good,D,SI2,56.6,63.0,5.9,5.76,3.3,2028.1253728123145
2650,1.12,Ideal,E,SI2,62.0,57.0,6.61,6.63,4.11,5605.2262842920245
2651,0.72,Ideal,H,VS2,62.8,57.0,5.74,5.7,3.59,2636.4661897278265
2652,0.71,Premium,E,SI1,61.8,59.0,5.75,5.7,3.54,2471.9351945844705
2653,0.52,Ideal,D,VS2,61.9,55.0,5.19,5.21,3.22,1849.1785451722305
2654,0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,787.7947610108026
2655,0.35,Premium,E,VS2,61.6,58.0,4.57,4.52,2.8,814.0566342180523
2656,0.32,Ideal,I,VS2,61.5,56.0,4.4,4.41,2.71,524.4803997269651
2657,1.01,Very Good,I,SI1,64.2,55.0,6.28,6.34,4.05,3683.670466651011
2658,0.58,Ideal,E,VS2,61.9,57.0,5.37,5.33,3.31,2089.236481063844
2659,0.9,Good,J,SI1,64.3,63.0,6.05,6.01,3.88,2598.9498812640327
2660,0.27,Very Good,F,VVS1,62.0,58.0,4.18,4.21,2.6,622.9965363083713
2661,0.41,Ideal,D,VS1,61.8,57.0,4.8,4.75,2.95,1439.2724746128815
2662,1.01,Very Good,H,VS2,63.5,61.0,6.32,6.24,3.99,4648.308771386041
2663,1.01,Fair,G,SI2,68.5,63.0,6.08,6.0,4.14,3564.683678185066
2664,0.38,Ideal,I,SI1,61.5,56.0,4.67,4.7,2.88,651.160545822032
2665,1.09,Premium,G,VS2,59.9,56.0,6.73,6.59,3.99,6148.374667073087
2666,1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,4246.038736773905
2667,0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,1120.0209154625143
2668,1.5,Very Good,I,SI1,60.2,63.0,7.38,7.33,4.43,7601.975758248918
2669,1.23,Ideal,G,VS2,61.5,54.0,6.92,6.89,4.25,7972.439153993577
2670,0.51,Very Good,F,VS2,62.0,58.0,5.08,5.11,3.16,1506.4017721475159
2671,0.73,Ideal,I,VS1,62.1,54.0,5.77,5.8,3.59,2621.678474582628
2672,0.43,Very Good,E,SI1,63.1,56.0,4.83,4.8,3.04,969.472477093069
2673,1.58,Ideal,G,VS1,61.3,57.0,7.48,7.54,4.6,14921.121296357253
2674,0.53,Ideal,E,VS2,62.7,54.0,5.18,5.15,3.24,1775.7508722298503
2675,0.65,Very Good,F,VS2,64.0,55.3,5.5,5.57,3.54,2396.5968622039945
2676,0.35,Premium,H,VS1,62.6,59.0,4.5,4.45,2.8,760.9637942432971
2677,2.1,Premium,J,VS2,61.3,59.0,8.27,8.21,5.05,13526.533757262574
2678,1.04,Ideal,H,VS1,62.7,55.0,6.43,6.49,4.05,5890.536163097789
2679,1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,5785.506027350559
2680,1.06,Ideal,H,SI2,62.5,57.1,6.46,6.5,4.05,4219.6061752951355
2681,1.0,Very Good,F,VS2,61.6,56.0,6.42,6.47,3.97,5466.726452353203
2682,0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,3859.0494050888387
2683,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,1046.1449759633447
2684,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,822.307801409334
2685,0.83,Good,H,SI2,63.9,56.0,5.99,5.93,3.81,2452.9099601594667
2686,0.9,Very Good,F,VVS2,61.0,63.0,6.13,6.09,3.73,5281.695981828673
2687,0.7,Fair,H,SI1,65.5,57.0,5.59,5.55,3.65,1963.935476827716
2688,0.42,Premium,F,VVS2,61.7,59.0,4.78,4.82,2.96,1267.0579684774093
2689,1.23,Premium,F,VS2,60.8,59.0,6.9,6.94,4.21,8380.663179905885
2690,0.32,Ideal,F,VS2,61.2,56.0,4.41,4.44,2.71,657.2278545947156
2691,1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,7036.926079480414
2692,0.43,Premium,G,SI1,62.6,59.0,4.8,4.82,3.01,903.6462190061615
2693,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,12711.916220087609
2694,0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,1341.5885227290096
2695,0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,2439.494689445006
2696,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,4110.4971081995245
2697,0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,1154.0766936271327
2698,1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,8807.704541138963
2699,1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,5917.2788916853515
2700,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,454.8478383104044
2701,0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,797.441420908453
2702,0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,786.8847565100351
2703,0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,1475.8106524614725
2704,0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,1775.7508722298503
2705,1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,9282.029299614618
2706,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,3461.504946703458
2707,0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,884.0254507676606
2708,0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,1833.8144538595895
2709,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,2061.0859224926826
2710,0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,4613.512113207078
2711,0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,700.388149279646
2712,1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,3831.18434558134
2713,2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,13162.885115883942
2714,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,9933.632222493183
2715,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,990.8212551887924
2716,0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,1986.5401900196327
2717,0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,738.1019939515136
2718,1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,4777.242313030235
2719,0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,1730.6486773576078
2720,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7485.59395468783
2721,1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,9945.212065742126
2722,0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1301.935872443807
2723,0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,870.189397142889
2724,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,7149.38267467242
2725,2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,14858.569355090254
2726,0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,708.1468914562466
2727,0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,2822.83232275648
2728,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,2345.869321578758
2729,0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,1364.8228257035198
2730,0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,620.2349343812804
2731,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,656.3532994427874
2732,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,7300.319154537485
2733,1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,9194.198586062193
2734,0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,774.6310397390661
2735,1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,4863.979798453486
2736,0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,3442.1797658936785
2737,0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,1827.183139446064
2738,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,9503.582552690823
2739,0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,2401.853846169735
2740,1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,13161.971741849537
2741,0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,1108.025374349426
2742,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,355.16624648971833
2743,0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,2824.124613327189
2744,0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,1362.3892081509825
2745,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,7554.171101607676
2746,0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,1050.7651868814291
2747,0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,3008.692306274461
2748,1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,4863.979798453486
2749,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,594.8785694289074
2750,0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,4468.231220268831
2751,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3866.344963536736
2752,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,3549.4660077482986
2753,0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,1785.3324689761662
2754,0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,1471.6720315771
2755,1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,4565.825064979905
2756,0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,825.8316395628308
2757,0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,994.3408882136337
2758,1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,7920.313399800459
2759,0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,763.0833098394862
2760,1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,3077.323599086257
2761,0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,1783.4605256718855
2762,1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,5843.022251532885
2763,0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,4741.848404826397
2764,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,6554.915039717684
2765,0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,2958.226523656812
2766,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,792.2228860612489
2767,0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,3840.887887904766
2768,0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1595.7695351758273
2769,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,6150.580252468916
2770,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,945.7863845083432
2771,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,6938.182028174904
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2350.894908720571
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,1010.5101430938083
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3277.2284352181273
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,5314.652661838608
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,2970.6196080768714
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,1155.1769021618722
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,1586.6415233277128
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1476.8585105451689
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,544.1223408766143
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1425.3328295301965
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,1458.948205817225
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,5438.074132200229
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,12548.395635598927
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1290.9860064889567
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,1979.8722113212502
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,10592.142043777558
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,1095.2597907814513
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,7385.631193795368
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3268.7593257207486
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5471.99769938349
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,755.64568394194
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,6150.580252468916
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,8727.444289217474
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1376.5373193606088
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,619.9766944993511
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,7977.067223101119
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,2573.382461514488
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5329.235356594092
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3441.61496635754
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,6332.283833937685
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,721.8547547507416
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,2822.555737474432
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2104.695130787585
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,3837.9759718289565
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,4875.8089466917145
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,3807.0438062892295
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,666.4277738012329
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,798.7246256025306
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1453.8026275904035
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,544.1223408766143
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,618.0539876704573
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,1376.3797662233387
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1413.4953440393488
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2336.506840976852
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,884.0254507676606
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,1034.7619830350982
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,2784.6702677972885
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1506.4017721475159
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,487.46395128642484
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,3207.6288521569363
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,729.470586661099
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,841.3294314653173
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3879.6752789955185
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,5490.660484431663
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3356.935693265364
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,18006.02329793385
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,5648.911059682078
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1117.9216283726219
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,738.6647702000818
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1878.6426535938774
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,2158.4862206000676
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,546.3815198021579
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,7962.007520296996
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,3769.322265228761
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1365.3858293831993
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,751.0283370146016
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2312.5871890795815
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,914.9929913577101
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1912.479584950284
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,20260.889317465822
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2114.544104061408
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,884.82943666318
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,1095.2597907814513
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1613.0181332526631
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10311.234140724684
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,606.1119192684262
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,8052.2725618703325
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,719.8323190081773
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,506.3409369777826
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2336.4189702933973
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,4114.849939295833
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,811.5910260150084
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,8798.880398395506
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,2258.0097091719535
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,1005.229353714018
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,6667.991744639982
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,9192.700187794715
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1756.9177836081062
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,5907.790583116809
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,971.7676406006095
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,8498.75979186375
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,726.7229715215176
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3354.5556936291796
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1286.6763117820292
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,6421.76898628786
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,11653.207257335362
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1407.6749463976896
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,679.0729408346176
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1272.5025886468381
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,3816.408733645776
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4094.2136985612437
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,12638.301606298019
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1404.953147251714
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5153.211623303994
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3668.7861731273233
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1949.6552035029242
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,626.9290026597663
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,2549.0948282083286
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3214.854789202528
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,815.7248974350589
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,13875.978149431656
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,3099.0613061208355
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6158.353052945666
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,1042.4578478298442
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1025.7726512098093
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,491.38733022150484
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,798.0042528191493
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,2041.0509034221234
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,8951.419585828902
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2189.3298234238264
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2205.026763441033
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,658.4064271333857
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5574.751302329416
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,1020.025584850127
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6903.667994389676
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1295.214152120625
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,3916.8089852505973
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1561.0496862482803
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,516.3318690198411
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1195.2865766242896
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,3441.799217937626
