,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2690,0.32,Ideal,F,VS2,61.2,56.0,4.41,4.44,2.71,685.7977066474483
2691,1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,6329.160384803201
2692,0.43,Premium,G,SI1,62.6,59.0,4.8,4.82,3.01,956.5647766096581
2693,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,13425.57152731547
2694,0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,1072.8757621636887
2695,0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,2433.6726544139046
2696,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,4585.337812799038
2697,0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,1014.9443736951273
2698,1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,15295.617917243197
2699,1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,8298.595469692154
2700,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,514.8033460598853
2701,0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,764.7020955344457
2702,0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,797.1404411471038
2703,0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,1325.7344666084182
2704,0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,1697.5595183606076
2705,1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,8262.819738720133
2706,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,2890.109323980879
2707,0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,847.3920254206807
2708,0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,1694.693088523558
2709,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,1730.8096060282442
2710,0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,3878.3570736436604
2711,0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,675.6222678191475
2712,1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,4869.879192647635
2713,2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,17885.77397144928
2714,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,7553.838765683127
2715,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,823.3064586328647
2716,0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,1695.3342935044714
2717,0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,764.7020955344457
2718,1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,6077.671617288196
2719,0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,1766.0202767075746
2720,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7904.738917102564
2721,1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,10567.916290071473
2722,0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1375.4666194407557
2723,0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,777.1130476659047
2724,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,7315.609587523444
2725,2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,13506.11604137184
2726,0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,809.6095495685926
2727,0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,2169.0281514829067
2728,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,2441.8052248170343
2729,0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,1364.04756746789
2730,0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,685.7977066474483
2731,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,683.4724372052043
2732,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,9737.567333082361
2733,1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,8068.903377105164
2734,0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,703.0999840736902
2735,1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,4711.919449805911
2736,0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,3243.568771116632
2737,0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,1774.489558732901
2738,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,10215.220911765151
2739,0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,2375.3836507535525
2740,1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,8593.289455330028
2741,0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,987.7763265784713
2742,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,605.5199868469009
2743,0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,2671.0737892896896
2744,0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,1578.5977531911158
2745,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,7808.964986501876
2746,0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,904.0041966635357
2747,0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,2870.3261899402305
2748,1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,4711.919449805911
2749,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,714.621854537117
2750,0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,4089.615805212181
2751,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3225.330643843975
2752,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,2866.4019272938594
2753,0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,1584.22028851241
2754,0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,1627.637702795415
2755,1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,3967.606037022469
2756,0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,1070.3978302427784
2757,0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,1345.1911618229249
2758,1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,6541.745683807087
2759,0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,734.607368089719
2760,1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,3923.2966093183136
2761,0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,1682.332367621005
2762,1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,5512.274566338885
2763,0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,5281.994309415511
2764,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,10334.589812474198
2765,0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,3017.1955543452736
2766,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,809.6095495685926
2767,0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,3904.619867819583
2768,0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1422.1569201169445
2769,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,7411.641421763809
2770,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,980.7559544516121
2771,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,7487.018999716666
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2370.941746444254
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,971.6975899997647
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3367.744714388136
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,4711.919449805911
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,2942.497381397499
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,1098.7048138335247
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,1425.9026362235209
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1391.2418061036467
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,549.676593991402
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1274.4685788470758
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,1204.0843676395846
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,5478.332473471038
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,12703.12257822696
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1633.662331100195
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,1755.5276058931577
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,12524.767686020072
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,911.1187504596638
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,8312.446440655225
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,2990.856374028713
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,4625.180382781102
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,724.7738477864434
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,7411.641421763809
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,7786.972806929091
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1293.3196506833633
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,595.3812994925287
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,7122.601810567323
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,2097.114195253646
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5721.459435356061
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3367.744714388136
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,7279.765077038646
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,744.601905785399
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,2348.7868692256448
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2093.461132693854
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,3923.2966093183136
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5022.5676273564295
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,3802.3459145731777
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,764.1109069147658
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,947.7191727171694
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1372.4562665661015
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,549.676593991402
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,674.4614722779352
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,1192.0503778824868
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1375.4666194407557
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2312.373463906099
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,847.3920254206807
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,1023.1466896713576
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,2573.6891000857854
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1474.246830878327
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,478.76993369680434
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,2303.7206580008688
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,627.3027843093274
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,856.2434723386078
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3511.386370004466
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,5931.021620229486
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3234.8914447486923
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,26128.822245470743
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,6885.388195097326
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,975.2821678509058
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,707.0654764184662
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1754.7410327415018
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,2978.3144809191226
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,515.1699903140097
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,9636.730543110058
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,4039.1265744655307
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1347.9837201106552
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,856.2434723386078
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,1940.0927621815008
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,928.5548896045668
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1473.3273092844715
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,11996.417662776985
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,1874.0442992656235
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,764.1109069147658
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,911.1187504596638
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1697.5595183606076
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,8442.055561904242
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,533.5668641972381
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,11681.456788517155
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,818.7340723263128
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,581.5127670834696
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2439.986778849442
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,3995.438704074569
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,764.1109069147658
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,9314.148774152667
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,2870.3261899402305
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,899.3259439345974
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,5397.3400921906905
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,6439.609535300777
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1637.7395647968524
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,5733.360812749122
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,864.3180689825074
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,7501.045755965944
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,786.0489124876235
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,2792.755940102194
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1200.5232819453472
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,5030.85937983207
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,12360.114702575442
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1269.2300183443672
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,652.8639197351431
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1233.6646138379153
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,3773.86146818423
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4183.90523217532
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,11710.76431586795
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1351.789329910474
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5478.332473471038
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3068.1260650319814
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1724.0197810596244
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,686.4746684510986
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,2376.208241273095
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3234.8914447486923
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,834.3821761344822
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,12703.12257822696
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,3076.9265050966524
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,5446.948430362857
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,866.7102679721077
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1046.432301265455
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,501.8778975596698
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,817.4509232527531
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,2607.2871262743115
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9419.257977718076
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2093.824006997515
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2439.986778849442
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,630.872187010316
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5502.6742972338425
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,1061.6949226771724
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6646.105981981459
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1364.04756746789
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,4380.015356762728
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1524.4057217497
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,550.9457219942375
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1046.432301265455
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,3597.7744004718656
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,4841.995466394295
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,5022.5676273564295
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2489.167012453169
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,739.5330380508121
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,864.3180689825074
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5125.112745705975
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,1200.5232819453472
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,5406.143212418894
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,6817.91340791203
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1492.9104908948777
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,1991.2340666120226
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,519.2330522884853
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,943.8586171676369
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,3508.8200306632643
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,3257.7183911700886
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,5125.112745705975
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,751.2975197091254
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,813.2792671292383
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,302.9622292314228
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,624.8915068677916
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,5531.775578811074
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,2339.461967247672
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2117.37010165529
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,5165.936921482056
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,2165.339839976644
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,685.7977066474483
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1102.5618048755637
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,4711.919449805911
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,3826.3073208158594
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,533.5668641972381
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,805.5766783186286
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2798.112178198003
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4631.570170412159
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,9488.951313628562
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,5156.815842853924
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,539.5374757979173
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1372.4562665661015
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,4711.919449805911
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,843.6316327491807
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,9653.553101501151
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,1866.2313473958814
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,1209.068266797851
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,16435.44468548467
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,729.1815785857511
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1233.6646138379153
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,352.6248089583754
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,5021.058297870647
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,5617.197317361452
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,8542.139097089841
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,3316.889515813709
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,7904.738917102564
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,2816.303753338272
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,4817.912985705585
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,1115.0140580308464
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,488.3953823071454
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,4828.136331387124
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,589.1469953649712
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,835.7304419782578
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,3799.154620095536
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,621.5388042704138
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,2260.410772158083
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,996.0929174163218
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1364.04756746789
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,1968.3694660548947
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,3154.920478785105
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,2629.7648742232964
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,711.6179795716846
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,2798.112178198003
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5120.689466532522
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,3731.715740929648
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,471.0862963318985
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,8023.30287210987
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2312.373463906099
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1755.5276058931577
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,780.3629512487133
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,3000.8606497150167
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,4022.7443835866748
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,534.7523648315076
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,15636.556008234913
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,6085.964238769281
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,2839.356506951945
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,624.8915068677916
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,7222.100345714942
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,545.3863813152096
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,3477.172266957603
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,2910.5882726583595
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,4303.768591775372
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,1741.231127179497
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,696.4555412983048
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2131.6903746898834
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,1584.22028851241
