,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2341,1.02,Premium,G,SI1,63.0,55.0,6.45,6.4,4.05,4647.634834360056
2342,1.0,Very Good,H,SI1,63.4,56.0,6.37,6.34,4.03,3998.5853340237454
2343,0.34,Ideal,F,VS2,62.5,55.0,4.51,4.48,2.81,738.1339870487906
2344,1.2,Very Good,G,SI2,61.8,60.0,6.78,6.85,4.21,5264.336200350948
2345,0.58,Ideal,E,VS2,61.6,55.0,5.33,5.38,3.3,2157.7763073631736
2346,0.3,Good,H,SI1,63.8,55.0,4.2,4.26,2.7,424.54466538749654
2347,2.0,Premium,D,SI2,61.6,59.0,8.09,8.2,5.02,16161.583537041335
2348,0.3,Premium,E,VS1,61.4,59.0,4.32,4.28,2.64,712.8554182160299
2349,0.3,Ideal,E,VVS2,61.1,57.0,4.34,4.36,2.65,734.5891269233383
2350,1.01,Very Good,H,SI2,63.4,55.0,6.35,6.29,4.01,3604.1935641835225
2351,0.43,Premium,D,SI1,61.2,58.0,4.87,4.83,2.97,1063.1484695349307
2352,0.51,Premium,F,VS1,60.2,58.0,5.25,5.21,3.15,1837.3596366433464
2353,1.0,Premium,E,SI1,61.9,62.0,6.4,6.34,3.94,4954.7889278614275
2354,0.31,Ideal,H,VVS2,61.2,56.0,4.34,4.37,2.66,628.8990341773504
2355,0.31,Ideal,G,VVS1,61.9,55.0,4.36,4.3,2.68,791.9676238018781
2356,0.51,Ideal,I,SI1,62.5,57.0,5.07,5.1,3.18,1115.9092426402997
2357,0.77,Premium,D,VS2,61.3,60.0,5.92,5.89,3.62,3816.7043728194285
2358,0.7,Ideal,G,SI2,61.2,56.0,5.73,5.78,3.52,2015.853979851824
2359,0.58,Very Good,E,SI2,59.0,62.0,5.46,5.49,3.23,1454.5838735354043
2360,0.74,Very Good,H,SI1,62.4,58.0,5.71,5.76,3.58,2298.904619270926
2361,0.35,Very Good,E,IF,57.9,56.0,4.71,4.75,2.74,1292.8163296052653
2362,0.52,Ideal,E,VS2,61.2,56.0,5.16,5.23,3.18,1755.7705320257144
2363,0.31,Ideal,F,VS2,62.8,56.0,4.32,4.28,2.7,618.5113883470422
2364,1.54,Premium,G,SI1,60.5,61.0,7.47,7.44,4.51,10150.2436373343
2365,0.76,Very Good,H,IF,62.6,57.0,5.8,5.83,3.64,3935.315690358871
2366,0.27,Very Good,E,VVS2,62.5,59.0,4.09,4.14,2.57,566.9795292304335
2367,0.91,Premium,D,SI2,61.0,61.0,6.24,6.16,3.78,3657.714131057198
2368,0.53,Good,D,VS2,58.4,58.0,5.31,5.38,3.12,1755.2498150723145
2369,1.5,Good,D,SI2,60.2,65.0,7.37,7.34,4.43,8739.126020194331
2370,0.33,Ideal,E,VS1,60.6,57.0,4.5,4.54,2.74,879.4166686009507
2371,0.91,Good,E,I1,57.7,63.0,6.35,6.3,3.65,2795.2899054391946
2372,0.55,Very Good,I,VS2,61.0,57.0,5.31,5.32,3.24,1335.3354018020532
2373,1.08,Good,E,SI2,63.7,57.0,6.54,6.49,4.15,4565.128368764028
2374,0.52,Premium,G,VVS1,61.9,61.0,5.13,5.11,3.17,2047.227325659311
2375,0.24,Very Good,E,VS1,60.1,57.0,4.08,4.1,2.46,453.93160182733214
2376,0.36,Ideal,D,VS2,62.5,55.0,4.55,4.57,2.85,942.5807957105596
2377,1.0,Fair,F,SI2,65.5,56.0,6.3,6.19,4.09,3674.0984459173783
2378,0.75,Premium,H,VS2,60.8,57.0,5.9,5.87,3.58,2742.0654509442575
2379,0.78,Premium,H,SI2,59.7,59.0,6.03,5.97,3.58,2308.369557971628
2380,0.31,Ideal,E,VS1,61.3,55.0,4.36,4.38,2.68,781.5031317446434
2381,0.36,Ideal,H,VS2,61.0,55.0,4.59,4.62,2.81,732.6838661543164
2382,0.41,Ideal,D,VVS2,62.1,56.0,4.76,4.78,2.96,1440.7015291644977
2383,0.34,Premium,E,SI2,62.4,59.0,4.46,4.42,2.77,546.8364144792243
2384,0.6,Premium,E,VS1,61.0,61.0,5.46,5.39,3.31,2638.468784339456
2385,1.01,Premium,E,SI1,61.7,56.0,6.44,6.39,3.96,5048.751514488201
2386,1.73,Premium,G,VS2,62.9,58.0,7.65,7.58,4.79,14740.571979634135
2387,1.02,Very Good,H,SI1,64.4,59.0,6.24,6.36,4.06,4146.824689377832
2388,1.02,Ideal,G,VS2,62.3,55.0,6.45,6.48,4.03,5584.013732665575
2389,0.63,Very Good,E,SI1,61.0,57.6,5.48,5.51,3.36,2009.7089177451228
2390,0.31,Very Good,G,VVS2,62.9,58.0,4.27,4.31,2.7,639.0238627328358
2391,0.76,Ideal,E,VS2,62.1,55.0,5.84,5.88,3.64,3594.4522692810046
2392,0.4,Ideal,F,IF,60.9,57.0,4.81,4.84,2.94,1663.9150821604403
2393,1.08,Premium,I,SI2,62.7,57.0,6.57,6.53,4.11,3904.179838184391
2394,1.21,Good,G,I1,64.0,59.0,6.78,6.73,4.32,4451.053157796209
2395,0.9,Good,H,VS2,61.5,61.0,6.15,6.24,3.81,3614.397070303537
2396,1.5,Premium,F,VS2,61.5,58.0,7.34,7.36,4.52,12255.962032848522
2397,0.5,Very Good,D,VS2,62.8,58.0,5.0,5.03,3.15,1630.1591250386957
2398,0.82,Very Good,I,VS1,63.6,58.9,5.88,5.93,3.76,3073.180906800083
2399,0.31,Ideal,I,SI1,62.2,56.0,4.37,4.34,2.71,446.5652393691397
2400,0.36,Very Good,E,VS2,61.3,60.0,4.55,4.59,2.8,825.7781104959759
2401,0.79,Ideal,I,SI2,62.1,56.0,5.92,5.97,3.69,2261.2681476388384
2402,0.3,Premium,D,VS2,61.9,58.0,4.32,4.28,2.66,644.5819948927519
2403,0.7,Ideal,D,SI2,60.4,56.0,5.78,5.81,3.5,2311.3036602340007
2404,1.35,Very Good,J,VS1,62.1,56.0,7.04,7.1,4.39,6482.6070131228
2405,0.44,Ideal,D,VS1,61.1,56.0,4.95,4.91,3.01,1646.041755769879
2406,0.33,Ideal,F,IF,62.1,56.0,4.41,4.44,2.75,1151.3768230185779
2407,0.74,Ideal,F,SI1,62.5,56.0,5.8,5.76,3.61,2766.8634359851644
2408,1.1,Ideal,F,VS2,60.7,57.0,6.66,6.7,4.05,6984.73651109597
2409,0.4,Premium,F,VS2,59.3,59.0,4.83,4.79,2.85,976.3525705641486
2410,1.83,Fair,J,I1,70.0,58.0,7.34,7.28,5.12,7817.762957625082
2411,0.71,Ideal,F,VS2,61.6,56.0,5.74,5.77,3.54,3021.468285684097
2412,1.0,Ideal,E,SI2,62.0,57.0,6.37,6.41,3.96,4319.937010461619
2413,2.0,Very Good,H,SI1,63.3,59.0,8.02,8.0,5.07,14298.029743921477
2414,2.03,Premium,G,SI1,61.9,59.0,8.14,8.09,5.02,17137.88073537007
2415,1.0,Fair,F,SI2,65.5,54.0,6.2,6.16,4.05,3674.0984459173783
2416,0.9,Very Good,G,SI1,62.9,56.0,6.11,6.17,3.86,3553.7806939915
2417,0.41,Ideal,F,VVS2,61.2,56.0,4.78,4.8,2.93,1248.509836496947
2418,0.41,Ideal,F,VVS1,61.8,57.0,4.75,4.79,2.95,1475.7905387917315
2419,1.51,Premium,F,VS2,61.6,58.0,7.32,7.35,4.52,12412.830923084746
2420,1.16,Very Good,H,SI2,63.2,57.0,6.66,6.7,4.22,4648.946275916277
2421,0.54,Ideal,G,VS1,61.8,56.0,5.21,5.26,3.24,1947.5139665184126
2422,1.54,Very Good,D,SI1,63.0,59.0,7.31,7.35,4.62,11385.631078830445
2423,2.07,Premium,H,SI1,61.1,58.0,8.27,8.2,5.03,15686.967438546888
2424,0.41,Ideal,J,VVS1,62.0,57.0,4.79,4.73,2.95,846.008957470777
2425,1.54,Ideal,F,VS1,60.5,56.0,7.52,7.49,4.54,15721.112223721007
2426,0.42,Premium,F,VS1,61.8,59.0,4.83,4.81,2.98,1267.060647582875
2427,1.12,Premium,G,I1,60.4,59.0,6.71,6.67,0.0,4090.4279758336497
2428,1.0,Ideal,G,VVS2,62.8,53.9,6.37,6.42,4.02,6264.387663236844
2429,1.01,Premium,I,VVS1,62.0,59.0,6.39,6.32,3.94,5124.343478550896
2430,1.7,Good,I,I1,63.6,58.0,7.52,7.48,4.77,7687.689659282632
2431,0.31,Ideal,F,VVS1,60.6,56.0,4.44,4.41,2.68,864.1979014979105
2432,0.3,Very Good,F,IF,62.5,56.0,4.27,4.3,2.68,901.0236676437471
2433,1.16,Ideal,J,SI1,60.7,57.0,6.83,6.77,4.13,4433.322022687686
2434,0.3,Premium,E,VS2,59.1,58.0,4.37,4.39,2.59,603.1296373621504
2435,1.0,Very Good,E,VVS2,61.7,55.0,6.38,6.42,3.95,6716.81965102033
2436,0.94,Fair,H,SI1,68.4,53.0,6.05,5.97,4.11,3364.428151403146
2437,0.5,Ideal,I,VS2,62.4,55.0,5.09,5.11,3.18,1187.7341584159835
2438,1.2,Ideal,E,SI2,62.0,57.0,6.8,6.82,4.22,6094.992167875259
2439,0.4,Very Good,G,VVS1,60.9,57.0,4.76,4.8,2.91,1206.8311960166297
2440,0.62,Ideal,D,SI1,60.8,59.0,5.48,5.5,3.34,2198.334939061659
2441,1.02,Good,G,VS2,63.7,57.0,6.24,6.31,4.0,5087.6691507852465
2442,0.96,Very Good,I,SI2,62.7,58.0,6.2,6.24,3.9,3053.443783478708
2443,1.51,Very Good,F,VS1,59.6,63.0,7.34,7.43,4.4,14219.27224396404
2444,0.7,Ideal,F,SI1,60.7,57.0,5.73,5.75,3.49,2487.6769038382163
2445,0.52,Ideal,D,SI2,61.7,55.0,5.17,5.2,3.2,1319.0988403828012
2446,0.4,Premium,G,SI1,59.3,59.0,4.82,4.8,2.85,787.7829505742989
2447,0.5,Ideal,E,VS2,62.9,54.0,5.14,5.1,3.22,1630.4537306465413
2448,1.25,Ideal,I,SI2,61.4,55.0,6.92,6.99,4.27,5259.678869593026
2449,0.91,Very Good,G,VS2,62.3,59.0,6.13,6.17,3.83,4226.960710540221
2450,0.44,Ideal,I,VS1,61.1,56.0,4.92,4.96,3.02,1036.3330172327253
2451,0.42,Very Good,E,SI1,62.3,58.0,4.76,4.81,2.98,934.6939392283249
2452,1.29,Ideal,G,VS2,61.3,57.0,6.99,7.07,4.31,8716.155595102524
2453,1.12,Ideal,F,VS1,61.8,56.0,6.67,6.69,4.13,8545.964589926956
2454,0.6,Ideal,G,VS1,62.2,55.0,5.41,5.45,3.38,2378.152079366094
2455,0.3,Very Good,E,SI1,63.2,57.0,4.3,4.25,2.7,495.1956762389728
2456,0.31,Premium,H,SI1,62.3,55.0,4.36,4.34,2.71,478.29760080488853
2457,1.71,Premium,G,VS1,62.7,58.0,7.66,7.62,4.79,16794.916291494275
2458,0.74,Ideal,G,SI1,61.3,57.0,5.81,5.83,3.57,2608.8951951539775
2459,0.3,Very Good,F,SI1,63.5,57.0,4.27,4.24,2.7,461.5355784382435
2460,0.71,Good,F,SI2,64.1,60.0,0.0,0.0,0.0,1968.2210007422707
2461,0.31,Ideal,D,SI2,61.3,56.0,4.36,4.41,2.69,497.06921781709735
2462,0.32,Premium,G,VS2,61.7,60.0,4.4,4.32,2.69,601.0322612527459
2463,1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,10150.2436373343
2464,1.02,Ideal,J,SI2,61.6,55.0,6.49,6.43,3.98,3244.2759755448888
2465,1.0,Very Good,F,VVS2,62.9,55.0,6.29,6.36,3.98,6461.02612503355
2466,1.0,Premium,D,SI1,62.5,59.0,6.32,6.38,3.97,5226.084317471096
2467,1.01,Ideal,H,VS1,61.5,56.0,6.48,6.43,3.97,5514.822129653541
2468,0.7,Premium,G,VVS2,61.8,58.0,5.67,5.63,3.49,3088.1545071849273
2469,0.29,Ideal,G,VS2,61.6,56.0,4.26,4.29,2.63,514.4145537064693
2470,0.41,Premium,G,VVS1,60.0,59.0,4.84,4.83,2.9,1304.534336280824
2471,0.35,Ideal,D,SI1,62.3,55.0,4.54,4.51,2.82,747.3938295698549
2472,1.05,Ideal,F,SI1,61.8,57.0,6.51,6.54,4.03,5405.631210458043
2473,0.3,Very Good,H,VVS1,62.2,58.0,4.26,4.29,2.66,630.7367869193521
2474,1.22,Ideal,G,VVS2,60.0,58.0,6.95,6.99,4.18,9133.184394067746
2475,1.01,Very Good,G,SI2,60.8,63.0,6.4,6.36,3.88,3796.685747311828
2476,1.22,Very Good,E,VS2,59.5,60.0,6.91,7.0,4.14,8272.217559927643
2477,1.03,Very Good,F,SI1,60.6,63.0,6.47,6.5,3.93,4893.363093055264
2478,1.57,Premium,F,SI1,62.0,58.0,7.47,7.41,4.61,11314.346303374536
2479,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,1021.5178522363237
2480,0.42,Ideal,D,SI1,61.9,57.0,4.82,4.77,2.97,1054.2679668163842
2481,0.34,Ideal,E,SI1,63.0,55.0,4.47,4.42,2.8,666.0261068234989
2482,1.01,Premium,F,VS2,63.0,58.0,6.43,6.36,4.03,5748.657240509409
2483,0.34,Very Good,E,VS2,62.8,58.0,4.43,4.45,2.79,741.3033386778146
2484,0.4,Ideal,E,SI2,61.2,55.0,4.74,4.77,2.91,765.8767988328075
2485,0.39,Very Good,I,VVS2,63.0,56.0,4.62,4.68,2.93,783.1562348621751
2486,1.57,Ideal,E,VS2,62.3,57.0,7.39,7.44,4.62,14142.34248932773
2487,1.35,Premium,H,VS2,61.5,58.0,7.09,7.15,4.38,8078.555606818874
2488,0.35,Very Good,D,SI1,60.1,61.0,4.56,4.59,2.75,695.4592375619105
2489,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,17979.689338834134
2490,0.51,Very Good,G,VS2,62.7,57.0,5.05,5.12,3.19,1410.0131840630431
2491,0.62,Premium,J,VVS2,60.9,58.0,5.5,5.56,3.37,1616.4887587851535
2492,0.56,Ideal,G,SI1,61.5,56.0,5.31,5.32,3.27,1537.9785447024854
2493,0.35,Ideal,F,VVS1,61.8,55.0,4.53,4.57,2.81,1090.1776737407833
2494,0.72,Premium,F,VS1,62.2,58.0,5.75,5.7,3.56,3555.0929762894407
2495,1.51,Ideal,I,SI2,61.2,58.0,7.33,7.42,4.51,7446.156438183572
2496,1.01,Good,D,SI2,63.9,57.0,6.29,6.36,4.04,4143.501805920166
2497,1.51,Fair,G,SI2,65.5,55.0,7.14,7.08,4.66,7649.106682784808
2498,0.75,Very Good,H,VVS2,60.6,57.0,5.86,5.89,3.56,3008.3006340074608
2499,0.5,Good,D,SI2,61.9,63.0,5.05,5.07,3.13,1099.5667313337112
2500,0.36,Ideal,G,VVS2,61.5,55.0,4.58,4.62,2.83,902.8188574254018
2501,0.63,Ideal,F,SI1,62.6,56.0,5.53,5.49,3.45,2033.342598200011
2502,0.47,Ideal,H,SI2,62.4,53.0,4.98,5.02,3.12,936.9014282022459
2503,1.01,Good,F,SI1,58.8,64.0,6.58,6.51,3.85,4567.527949837885
2504,1.01,Very Good,G,VS2,63.2,55.0,6.39,6.34,4.02,5150.885156216612
2505,0.9,Ideal,G,SI2,62.7,55.0,6.11,6.17,3.85,3246.4129363683005
2506,1.51,Ideal,I,SI1,61.2,60.0,7.39,7.37,4.52,8219.467376253946
2507,1.0,Good,I,SI1,57.6,61.0,6.56,6.52,3.77,3529.2121098329835
2508,0.31,Premium,I,VS1,62.3,59.0,4.29,4.35,2.69,528.5302712130793
2509,1.63,Premium,I,SI1,61.7,58.0,7.54,7.51,4.64,9189.69214814811
2510,0.4,Very Good,E,VVS2,61.4,56.0,4.74,4.81,2.93,1190.8174402087027
2511,0.42,Very Good,G,VS1,60.6,58.0,4.82,4.95,2.96,1136.5384868981066
2512,0.7,Premium,H,VS1,61.9,56.0,5.7,5.67,3.52,2729.228050725015
2513,0.32,Very Good,D,SI1,60.1,60.0,4.38,4.4,2.64,587.2728571988258
2514,0.75,Very Good,E,VS2,62.8,55.0,5.77,5.79,3.63,3301.308651264424
2515,0.32,Ideal,G,IF,61.4,55.0,4.42,4.44,2.72,979.691812526808
2516,0.25,Ideal,E,VS2,60.6,57.0,4.08,4.11,2.48,440.5122330575175
2517,1.02,Ideal,F,SI2,61.6,56.0,6.52,6.49,4.01,4326.304525702848
2518,0.4,Premium,D,SI1,61.1,58.0,4.75,4.74,2.9,927.5375588740802
2519,0.48,Good,F,VS1,59.0,60.9,5.09,5.15,3.02,1536.5478034395358
2520,0.31,Ideal,E,VS1,60.1,55.0,4.42,4.53,2.69,781.5031317446434
2521,1.0,Ideal,H,SI2,62.5,54.0,6.32,6.38,3.97,3753.71745530121
2522,0.9,Premium,I,VS2,61.6,58.0,6.15,6.09,3.77,3401.641414044802
2523,1.02,Very Good,D,SI1,62.7,57.0,6.42,6.5,4.05,5233.16653248861
2524,0.36,Premium,F,VS2,62.0,59.0,4.51,4.56,2.81,798.0374258116573
2525,0.31,Very Good,E,SI1,63.1,57.0,4.31,4.28,2.71,526.8209909776554
2526,0.7,Fair,F,VS2,65.5,57.0,5.55,5.41,3.59,2593.7124803999423
2527,1.74,Premium,J,VS2,61.9,62.0,7.62,7.54,4.7,9763.016238738403
2528,1.79,Premium,G,VS1,61.7,59.0,7.85,7.74,4.81,18315.8803487116
2529,0.36,Ideal,E,VS1,62.4,55.0,4.61,4.59,2.87,1036.4306156227126
2530,1.52,Good,E,I1,57.3,58.0,7.53,7.42,4.28,7363.4568945152305
2531,0.94,Premium,E,SI1,62.0,58.0,6.24,6.27,3.88,4408.491641442309
2532,0.33,Ideal,I,SI1,61.5,57.0,4.49,4.46,2.75,500.9969072644301
2533,1.06,Ideal,G,SI2,62.2,55.0,6.56,6.53,4.07,4427.354470765453
2534,0.75,Ideal,E,SI1,62.1,55.0,5.81,5.85,3.62,2966.070208649101
2535,0.79,Premium,H,VS1,60.0,60.0,6.07,5.99,3.64,3408.8006631786
2536,0.33,Ideal,E,SI1,59.6,57.0,4.53,4.49,2.69,629.5252049320899
2537,0.82,Ideal,F,SI2,62.4,54.0,5.97,6.02,3.74,2848.975134310799
2538,0.32,Ideal,G,VS1,61.9,55.0,4.4,4.42,2.73,722.1248054597866
2539,0.3,Premium,F,VS2,62.2,60.0,4.22,4.27,2.64,562.9426621350265
2540,0.7,Ideal,F,VS2,62.0,56.0,5.71,5.74,3.55,2940.5375359764935
2541,1.52,Fair,J,VS1,65.4,58.0,7.22,7.17,4.7,7631.171332344957
2542,0.31,Ideal,G,IF,62.0,54.0,4.36,4.38,2.71,922.4567968973397
2543,0.51,Ideal,D,VS2,61.6,57.0,5.19,5.14,3.18,1818.5903581387772
2544,0.74,Premium,H,VS2,59.9,57.0,5.91,5.87,3.53,2675.23310710946
2545,0.67,Good,F,VS2,58.1,62.0,5.76,5.83,3.36,2461.1387139895937
2546,0.32,Ideal,H,VS1,62.1,55.0,4.39,4.4,2.73,666.6951681218416
2547,0.72,Ideal,H,VS1,62.3,55.0,5.72,5.74,3.57,2960.250776732578
2548,0.5,Very Good,E,VS2,62.8,60.0,5.02,5.08,3.17,1535.403043004376
2549,0.86,Ideal,E,SI2,61.8,57.0,6.1,6.13,3.78,3249.4451625826164
2550,0.51,Premium,D,SI1,61.9,60.0,5.15,5.12,3.18,1466.9361907923037
2551,2.0,Fair,I,VS1,58.5,68.0,8.26,8.15,4.8,14950.200273763641
2552,1.79,Very Good,F,VS2,62.8,59.0,7.7,7.8,4.87,16659.01107174608
2553,0.7,Very Good,F,VS2,63.4,56.0,5.69,5.63,3.59,2761.6858811506304
2554,0.7,Very Good,G,VS2,62.2,61.0,5.54,5.59,3.46,2570.304291609848
2555,0.28,Very Good,E,IF,59.6,55.0,4.24,4.31,2.55,848.3378292602309
2556,0.32,Premium,D,SI1,60.8,58.0,4.41,4.44,2.69,608.805886415397
2557,1.5,Good,I,I1,62.6,63.0,7.19,7.25,4.52,6106.576033140402
2558,0.9,Fair,I,VVS2,60.9,66.0,6.1,6.12,3.72,3441.0088219380095
2559,0.41,Premium,I,VVS2,62.4,60.0,4.73,4.7,2.94,883.9789355615598
2560,1.0,Premium,J,SI1,58.7,58.0,6.55,6.51,3.83,3296.743777666044
2561,0.91,Very Good,H,VS2,58.3,59.0,6.35,6.47,3.74,3798.8842450037228
2562,1.07,Very Good,J,VVS2,60.0,60.0,6.57,6.59,3.95,4247.740194267399
2563,2.2,Ideal,J,SI1,61.5,57.0,8.41,8.37,5.16,14198.652916620973
2564,1.52,Very Good,D,SI1,60.6,57.8,7.4,7.46,4.51,11108.241839819448
2565,0.31,Ideal,H,VVS2,62.3,55.0,4.36,4.37,2.72,628.8990341773504
2566,0.9,Good,H,SI2,64.1,58.0,6.05,6.02,3.87,2831.077548865739
2567,0.41,Premium,J,VS1,61.3,59.0,4.78,4.74,2.92,761.9572358912615
2568,1.58,Premium,G,VS2,58.2,58.0,7.68,7.64,4.46,12411.67273583214
2569,0.9,Premium,G,SI1,61.9,59.0,6.18,6.13,3.81,3665.780829873115
2570,1.2,Good,I,SI1,65.0,59.0,6.51,6.57,4.25,4935.6241954316665
2571,1.16,Very Good,F,VS2,60.2,63.0,6.79,6.7,4.07,7261.834974607666
2572,0.3,Premium,H,VVS2,62.1,52.0,4.31,4.29,2.67,574.9164603097487
2573,0.4,Premium,D,SI1,60.9,60.0,4.74,4.78,2.9,927.5375588740802
2574,0.24,Very Good,F,VVS2,61.4,57.0,4.03,4.06,2.48,420.70468585853234
2575,0.72,Very Good,H,VS1,60.6,63.0,5.83,5.76,3.51,2790.81626039037
2576,0.33,Good,I,VVS2,63.7,56.0,4.4,4.36,2.79,559.42751183522
2577,0.86,Very Good,E,VS2,62.3,56.0,6.05,6.08,3.78,4274.6907398624835
2578,0.7,Ideal,D,VS1,62.5,57.0,5.65,5.68,3.54,3952.858317582375
2579,0.52,Ideal,E,SI1,60.1,59.0,5.18,5.23,3.13,1485.5147582688421
2580,0.41,Premium,E,VS1,62.3,59.0,4.76,4.74,2.96,1285.6865319477972
2581,1.06,Ideal,G,VS2,61.8,57.0,6.52,6.56,4.04,6006.500390747781
2582,0.72,Ideal,J,SI1,62.6,56.0,5.67,5.74,3.57,1862.269172834035
2583,1.54,Ideal,H,SI2,60.9,56.0,7.45,7.43,4.53,8301.803329445976
2584,0.76,Ideal,D,SI1,61.2,57.0,5.88,5.91,3.61,3227.980541884172
2585,1.01,Very Good,D,VS2,60.4,58.0,6.47,6.57,3.94,6142.935290832385
2586,1.0,Fair,G,VVS2,65.5,54.0,6.3,6.22,4.1,5533.18431868265
2587,2.02,Very Good,H,SI2,59.9,55.0,8.17,8.28,4.93,12887.774669970402
2588,0.32,Very Good,F,VS2,63.2,58.0,4.35,4.32,2.74,617.286966484092
2589,0.32,Ideal,D,SI1,62.0,57.0,4.4,4.37,2.72,631.128448711112
2590,2.43,Premium,I,SI2,62.2,60.0,8.59,8.53,5.33,17354.652022802067
2591,0.92,Very Good,E,SI1,63.3,57.0,6.22,6.17,3.92,4107.833468394594
2592,0.41,Ideal,J,VS1,62.7,57.0,4.72,4.75,2.97,782.2557543688866
2593,0.38,Premium,H,VS2,60.5,59.0,4.69,4.66,2.83,785.7461024744126
2594,1.71,Very Good,E,SI1,63.4,56.0,7.58,7.5,4.78,13239.857784398358
2595,0.9,Very Good,I,SI1,61.4,55.0,6.19,6.28,3.83,2993.221957162512
2596,0.43,Very Good,F,VS1,63.4,57.0,4.8,4.76,3.03,1284.4921666143312
2597,0.7,Very Good,G,VS2,58.2,60.0,5.84,5.78,3.38,2570.304291609848
2598,0.51,Ideal,E,VS2,62.0,54.0,5.16,5.13,3.19,1692.5666170324725
2599,0.4,Good,E,SI1,63.5,58.0,4.65,4.67,2.96,827.2191422168689
2600,0.9,Premium,I,SI1,60.9,56.0,6.26,6.21,3.8,3081.6052860988893
2601,0.78,Good,E,SI2,63.7,54.0,5.82,5.77,3.69,2469.566902624571
2602,1.12,Premium,F,SI2,60.5,59.0,6.73,6.79,4.09,5014.60356047235
2603,0.4,Premium,E,SI1,60.8,62.0,4.76,4.72,2.88,878.4289849071778
2604,0.51,Very Good,J,SI1,62.6,59.0,5.06,5.1,3.18,943.718100749486
2605,1.01,Fair,E,SI2,67.6,57.0,6.21,6.11,4.18,3903.5890288766122
2606,0.52,Ideal,E,VS2,61.7,55.0,5.16,5.21,3.2,1755.7705320257144
2607,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,1120.952862791386
2608,1.05,Premium,G,SI2,60.1,60.0,6.58,6.66,3.98,4215.6365140035705
2609,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,14131.107885835834
2610,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,2711.611096800276
2611,0.64,Premium,D,VS2,60.9,59.0,5.6,5.63,3.42,2692.500768989155
2612,1.22,Premium,I,SI1,62.1,58.0,6.89,6.8,4.25,5392.9229056307195
2613,1.32,Very Good,H,SI1,62.4,58.0,7.02,7.09,4.4,6661.19233635335
2614,2.2,Premium,I,SI2,63.0,59.0,8.22,8.19,5.17,14453.532635722182
2615,1.0,Ideal,G,VS2,62.6,57.0,6.47,6.4,4.03,5378.238014955631
2616,0.54,Premium,H,VS1,61.9,56.0,5.29,5.24,3.26,1693.794213514635
2617,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,15508.38595590381
2618,1.13,Very Good,H,SI2,62.5,62.0,6.59,6.66,4.14,4430.329455053314
2619,0.62,Premium,F,SI2,61.7,60.0,5.48,5.45,3.37,1616.77997106424
2620,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,3215.4247101536125
2621,0.38,Ideal,D,VS2,61.8,56.0,4.65,4.67,2.88,1043.8147009776878
2622,0.4,Very Good,D,SI1,63.1,57.0,4.73,4.69,2.97,894.731218133355
2623,0.61,Premium,D,VS1,62.4,57.0,5.46,5.44,3.4,2941.0332051170803
2624,1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,7648.001324697044
2625,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,7049.345743074697
2626,1.01,Fair,E,SI2,60.0,60.0,6.48,6.38,3.86,3903.5890288766122
2627,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,2699.317500897577
2628,1.53,Ideal,H,SI1,62.3,57.0,7.41,7.36,4.6,9268.587040453433
2629,0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,3736.1355934729654
2630,0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,655.606013568422
2631,0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,2766.8634359851644
2632,0.84,Good,G,VS2,63.6,59.0,5.89,5.94,3.76,3520.7989619460704
2633,0.75,Ideal,E,SI1,61.4,57.0,5.82,5.87,3.59,2966.070208649101
2634,0.42,Premium,H,VS1,61.7,59.0,4.76,4.83,2.96,1067.149591815056
2635,0.94,Premium,E,SI2,62.4,58.0,6.26,6.33,3.93,3729.9175920851253
2636,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,3445.281716025236
2637,0.3,Premium,E,VS2,62.4,59.0,4.3,4.26,2.67,603.1296373621504
2638,0.41,Very Good,E,SI2,63.3,56.0,4.73,4.69,2.98,755.6482808925678
2639,0.43,Ideal,D,VS2,61.3,55.0,4.84,4.88,2.98,1318.00658276892
2640,2.24,Premium,I,SI2,61.9,58.0,8.29,8.36,5.15,14940.65872617827
2641,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,3631.7596531379936
2642,1.12,Very Good,E,SI2,60.9,63.0,6.59,6.65,4.03,5038.670044650827
2643,0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,626.4274475667888
2644,0.3,Premium,G,VS1,62.5,55.0,4.32,4.25,2.68,619.4299377963797
